,Date,HIGH,CLOSE,OPEN,LOW,NUM_NEG,NUM_NEU,NUM_POS,TW,weekend,NUM_NEG1,NUM_NEG2,NUM_NEG3,NUM_NEU1,NUM_NEU2,NUM_NEU3,NUM_POS1,NUM_POS2,NUM_POS3,TW1,TW2,TW3,CLOSE1,CLOSE2,CLOSE3,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
6860,1/31/14,38.16,37.81,37.95,37.72,5,50,29,84,0,4,11,5,46,57,56,18,14,14,68,82,75,38.18,37.91,38.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6861,2/1/14,38.16,37.81,37.95,37.72,43,17,0,60,1,5,4,11,50,46,57,29,18,14,84,68,82,37.81,38.18,37.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6862,2/2/14,38.16,37.81,37.95,37.72,15,77,9,101,1,43,5,4,17,50,46,0,29,18,60,84,68,37.81,37.81,38.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6863,2/3/14,38.02,37.18,38.02,37.1,3,154,15,172,0,15,43,5,77,17,50,9,0,29,101,60,84,37.81,37.81,37.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6864,2/4/14,37.55,37.47,37.43,37.21,22,82,22,126,0,3,15,43,154,77,17,15,9,0,172,101,60,37.18,37.81,37.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6865,2/5/14,37.72,37.63,37.55,37.38,57,514,599,1170,0,22,3,15,82,154,77,22,15,9,126,172,101,37.47,37.18,37.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6866,2/6/14,38.92,38.03,38.87,37.92,48,1719,227,1994,0,57,22,3,514,82,154,599,22,15,1170,126,172,37.63,37.47,37.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6867,2/7/14,38.36,37.94,38.17,37.87,4,1034,48,1086,0,48,57,22,1719,514,82,227,599,22,1994,1170,126,38.03,37.63,37.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6868,2/8/14,38.36,37.94,38.17,37.87,7,63,19,89,1,4,48,57,1034,1719,514,48,227,599,1086,1994,1170,37.94,38.03,37.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6869,2/9/14,38.36,37.94,38.17,37.87,10,106,24,140,1,7,4,48,63,1034,1719,19,48,227,89,1086,1994,37.94,37.94,38.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6870,2/10/14,38.62,38.57,38.07,37.84,9,151,38,198,0,10,7,4,106,63,1034,24,19,48,140,89,1086,37.94,37.94,37.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6871,2/11/14,38.78,38.63,38.67,38.51,5,86,25,116,0,9,10,7,151,106,63,38,24,19,198,140,89,38.57,37.94,37.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6872,2/12/14,38.92,38.5,38.79,38.4,8,57,30,95,0,5,9,10,86,151,106,25,38,24,116,198,140,38.63,38.57,37.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6873,2/13/14,38.76,38.65,38.11,38.1,8,101,18,127,0,8,5,9,57,86,151,30,25,38,95,116,198,38.5,38.63,38.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6874,2/14/14,39.02,38.93,38.6,38.27,7,140,26,173,0,8,8,5,101,57,86,18,30,25,127,95,116,38.65,38.5,38.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6875,2/15/14,39.02,38.93,38.6,38.27,2,46,6,54,1,7,8,8,140,101,57,26,18,30,173,127,95,38.93,38.65,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6876,2/16/14,39.02,38.93,38.6,38.27,5,70,13,88,1,2,7,8,46,140,101,6,26,18,54,173,127,38.93,38.93,38.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6877,2/17/14,39.02,38.93,38.6,38.27,5,82,14,101,1,5,2,7,70,46,140,13,6,26,88,54,173,38.93,38.93,38.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6878,2/18/14,38.11,37.46,37.96,37.26,242,434,120,796,0,5,5,2,82,70,46,14,13,6,101,88,54,38.93,38.93,38.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6879,2/19/14,37.6,37.1,37.51,37.04,48,161,32,241,0,242,5,5,434,82,70,120,14,13,796,101,88,37.46,38.93,38.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6880,2/20/14,37.52,37.31,37.04,36.89,18,205,122,345,0,48,242,5,161,434,82,32,120,14,241,796,101,37.1,37.46,38.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6881,2/21/14,37.64,37.19,37.64,37.14,15,133,58,206,0,18,48,242,205,161,434,122,32,120,345,241,796,37.31,37.1,37.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6882,2/22/14,37.64,37.19,37.64,37.14,9,67,15,91,1,15,18,48,133,205,161,58,122,32,206,345,241,37.19,37.31,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6883,2/23/14,37.64,37.19,37.64,37.14,4,69,17,90,1,9,15,18,67,133,205,15,58,122,91,206,345,37.19,37.19,37.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6884,2/24/14,37.6,37.5,37.3,37.22,8,129,44,181,0,4,9,15,69,67,133,17,15,58,90,91,206,37.19,37.19,37.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6885,2/25/14,37.94,37.77,37.63,37.5,7,91,53,151,0,8,4,9,129,69,67,44,17,15,181,90,91,37.5,37.19,37.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6886,2/26/14,37.94,37.86,37.9,37.72,12,89,46,147,0,7,8,4,91,129,69,53,44,17,151,181,90,37.77,37.5,37.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6887,2/27/14,38.11,38.07,37.84,37.8,3,110,29,142,0,12,7,8,89,91,129,46,53,44,147,151,181,37.86,37.77,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6888,2/28/14,38.39,38.21,38.1,38.04,9,63,30,102,0,3,12,7,110,89,91,29,46,53,142,147,151,38.07,37.86,37.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6889,3/1/14,38.39,38.21,38.1,38.04,5,25,14,44,1,9,3,12,63,110,89,30,29,46,102,142,147,38.21,38.07,37.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6890,3/2/14,38.39,38.21,38.1,38.04,10,51,8,69,1,5,9,3,25,63,110,14,30,29,44,102,142,38.21,38.21,38.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6891,3/3/14,38.16,38.13,37.88,37.85,7,103,23,133,0,10,5,9,51,25,63,8,14,30,69,44,102,38.21,38.21,38.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6892,3/4/14,38.39,38.3,38.34,38.24,7,133,15,155,0,7,10,5,103,51,25,23,8,14,133,69,44,38.13,38.21,38.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6893,3/5/14,38.45,38.35,38.42,38.25,8,80,13,101,0,7,7,10,133,103,51,15,23,8,155,133,69,38.3,38.13,38.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6894,3/6/14,38.55,38.48,38.39,38.27,4,79,20,103,0,8,7,7,80,133,103,13,15,23,101,155,133,38.35,38.3,38.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6895,3/7/14,38.61,38.54,38.54,38.36,9,63,21,93,0,4,8,7,79,80,133,20,13,15,103,101,155,38.48,38.35,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6896,3/8/14,38.61,38.54,38.54,38.36,1,22,9,32,1,9,4,8,63,79,80,21,20,13,93,103,101,38.54,38.48,38.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6897,3/9/14,38.61,38.54,38.54,38.36,2,49,1,52,1,1,9,4,22,63,79,9,21,20,32,93,103,38.54,38.54,38.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6898,3/10/14,38.65,38.65,38.53,38.44,5,85,49,139,0,2,1,9,49,22,63,1,9,21,52,32,93,38.54,38.54,38.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6899,3/11/14,38.86,38.8,38.83,38.54,12,82,40,134,0,5,2,1,85,49,22,49,1,9,139,52,32,38.65,38.54,38.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6900,3/12/14,38.51,38.46,38.29,38.21,4,73,28,105,0,12,5,2,82,85,49,40,49,1,134,139,52,38.8,38.65,38.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6901,3/13/14,38.5,37.99,38.5,37.92,6,68,33,107,0,4,12,5,73,82,85,28,40,49,105,134,139,38.46,38.8,38.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6902,3/14/14,38.32,38.17,37.95,37.88,4,87,9,100,0,6,4,12,68,73,82,33,28,40,107,105,134,37.99,38.46,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6903,3/15/14,38.32,38.17,37.95,37.88,5,22,6,33,1,4,6,4,87,68,73,9,33,28,100,107,105,38.17,37.99,38.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6904,3/16/14,38.32,38.17,37.95,37.88,0,35,4,39,1,5,4,6,22,87,68,6,9,33,33,100,107,38.17,38.17,37.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6905,3/17/14,38.37,38.25,38.18,38.05,9,70,5,84,0,0,5,4,35,22,87,4,6,9,39,33,100,38.17,38.17,38.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6906,3/18/14,38.46,38.39,38.23,38.13,1,53,6,60,0,9,0,5,70,35,22,5,4,6,84,39,33,38.25,38.17,38.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6907,3/19/14,38.58,38.15,38.39,38.1,5,57,11,73,0,1,9,0,53,70,35,6,5,4,60,84,39,38.39,38.25,38.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6908,3/20/14,38.47,38.45,38.01,37.95,3,81,13,97,0,5,1,9,57,53,70,11,6,5,73,60,84,38.15,38.39,38.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6909,3/21/14,38.83,38.43,38.77,38.36,4,57,14,75,0,3,5,1,81,57,53,13,11,6,97,73,60,38.45,38.15,38.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6910,3/22/14,38.83,38.43,38.77,38.36,0,16,0,16,1,4,3,5,57,81,57,14,13,11,75,97,73,38.43,38.45,38.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6911,3/23/14,38.83,38.43,38.77,38.36,17,33,5,55,1,0,4,3,16,57,81,0,14,13,16,75,97,38.43,38.43,38.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6912,3/24/14,38.55,38.38,38.48,38.21,9,137,5,151,0,17,0,4,33,16,57,5,0,14,55,16,75,38.43,38.43,38.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6913,3/25/14,38.8,38.63,38.49,38.46,8,92,15,115,0,9,17,0,137,33,16,5,5,0,151,55,16,38.38,38.43,38.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6914,3/26/14,38.94,38.61,38.69,38.61,12,71,10,93,0,8,9,17,92,137,33,15,5,5,115,151,55,38.63,38.38,38.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6915,3/27/14,39,38.82,38.51,38.48,2,78,20,100,0,12,8,9,71,92,137,10,15,5,93,115,151,38.61,38.63,38.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6916,3/28/14,39.03,38.94,38.94,38.82,3,82,28,113,0,2,12,8,78,71,92,20,10,15,100,93,115,38.82,38.61,38.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6917,3/29/14,39.03,38.94,38.94,38.82,3,29,3,35,1,3,2,12,82,78,71,28,20,10,113,100,93,38.94,38.82,38.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6918,3/30/14,39.03,38.94,38.94,38.82,5,27,2,34,1,3,3,2,29,82,78,3,28,20,35,113,100,38.94,38.94,38.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6919,3/31/14,39.06,38.66,38.99,38.46,29,84,17,130,0,5,3,3,27,29,82,2,3,28,34,35,113,38.94,38.94,38.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6920,4/1/14,38.89,38.41,38.61,38.37,29,71,8,108,0,29,5,3,84,27,29,17,2,3,130,34,35,38.66,38.94,38.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6921,4/2/14,38.54,38.34,38.49,38.3,7,131,30,168,0,29,29,5,71,84,27,8,17,2,108,130,34,38.41,38.66,38.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6922,4/3/14,38.49,38.07,38.39,38.04,18,118,25,161,0,7,29,29,131,71,84,30,8,17,168,108,130,38.34,38.41,38.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6923,4/4/14,38.48,38.23,38.17,38.14,20,108,48,176,0,18,7,29,118,131,71,25,30,8,161,168,108,38.07,38.34,38.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6924,4/5/14,38.48,38.23,38.17,38.14,5,83,18,106,1,20,18,7,108,118,131,48,25,30,176,161,168,38.23,38.07,38.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6925,4/6/14,38.48,38.23,38.17,38.14,5,61,18,84,1,5,20,18,83,108,118,18,48,25,106,176,161,38.23,38.23,38.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6926,4/7/14,38.89,38.62,38.27,38.26,15,80,44,139,0,5,5,20,61,83,108,18,18,48,84,106,176,38.23,38.23,38.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6927,4/8/14,38.9,38.9,38.67,38.48,13,96,14,123,0,15,5,5,80,61,83,44,18,18,139,84,106,38.62,38.23,38.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6928,4/9/14,38.99,38.99,38.84,38.7,9,75,17,101,0,13,15,5,96,80,61,14,44,18,123,139,84,38.9,38.62,38.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6929,4/10/14,39.4,38.9,38.98,38.82,45,118,31,194,0,9,13,15,75,96,80,17,14,44,101,123,139,38.99,38.9,38.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6930,4/11/14,39.22,38.64,38.75,38.57,33,129,33,195,0,45,9,13,118,75,96,31,17,14,194,101,123,38.9,38.99,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6931,4/12/14,39.22,38.64,38.75,38.57,9,73,9,91,1,33,45,9,129,118,75,33,31,17,195,194,101,38.64,38.9,38.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6932,4/13/14,39.22,38.64,38.75,38.57,8,93,9,110,1,9,33,45,73,129,118,9,33,31,91,195,194,38.64,38.64,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6933,4/14/14,38.8,38.72,38.71,38.4,16,271,18,305,0,8,9,33,93,73,129,9,9,33,110,91,195,38.64,38.64,38.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6934,4/15/14,40.47,40.18,39.83,39.5,151,643,241,1035,0,16,8,9,271,93,73,18,9,9,305,110,91,38.72,38.64,38.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6935,4/16/14,40.59,40.58,40.12,40.12,15,150,52,217,0,151,16,8,643,271,93,241,18,9,1035,305,110,40.18,38.72,38.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6936,4/17/14,40.72,40.71,40.43,40.25,24,149,74,247,0,15,151,16,150,643,271,52,241,18,217,1035,305,40.58,40.18,38.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6937,4/18/14,40.72,40.71,40.43,40.25,9,89,23,121,1,24,15,151,149,150,643,74,52,241,247,217,1035,40.71,40.58,40.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6938,4/19/14,40.72,40.71,40.43,40.25,3,57,2,62,1,9,24,15,89,149,150,23,74,52,121,247,217,40.71,40.71,40.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6939,4/20/14,40.72,40.71,40.43,40.25,1,52,17,70,1,3,9,24,57,89,149,2,23,74,62,121,247,40.71,40.71,40.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6940,4/21/14,40.76,40.74,40.47,40.35,11,133,14,158,0,1,3,9,52,57,89,17,2,23,70,62,121,40.71,40.71,40.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6941,4/22/14,40.76,40.71,40.65,40.42,6,132,10,148,0,11,1,3,133,52,57,14,17,2,158,70,62,40.74,40.71,40.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6942,4/23/14,40.81,40.75,40.7,40.56,48,420,26,494,0,6,11,1,132,133,52,10,14,17,148,158,70,40.71,40.74,40.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6943,4/24/14,40.89,40.71,40.7,40.46,10,210,22,242,0,48,6,11,420,132,133,26,10,14,494,148,158,40.75,40.71,40.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6944,4/25/14,41.01,41,40.46,40.44,13,126,10,149,0,10,48,6,210,420,132,22,26,10,242,494,148,40.71,40.75,40.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6945,4/26/14,41.01,41,40.46,40.44,6,61,5,72,1,13,10,48,126,210,420,10,22,26,149,242,494,41,40.71,40.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6946,4/27/14,41.01,41,40.46,40.44,2,51,2,55,1,6,13,10,61,126,210,5,10,22,72,149,242,41,41,40.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6947,4/28/14,41.28,41.04,40.82,40.74,12,66,19,97,0,2,6,13,51,61,126,2,5,10,55,72,149,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6948,4/29/14,41.03,40.57,40.97,40.52,3,123,20,146,0,12,2,6,66,51,61,19,2,5,97,55,72,41.04,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6949,4/30/14,40.88,40.78,40.65,40.59,5,102,21,128,0,3,12,2,123,66,51,20,19,2,146,97,55,40.57,41.04,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6950,5/1/14,40.8,40.78,40.79,40.26,11,154,8,173,0,5,3,12,102,123,66,21,20,19,128,146,97,40.78,40.57,41.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6951,5/2/14,40.96,40.95,40.79,40.63,20,297,22,339,0,11,5,3,154,102,123,8,21,20,173,128,146,40.78,40.78,40.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6952,5/3/14,40.96,40.95,40.79,40.63,11,196,7,214,1,20,11,5,297,154,102,22,8,21,339,173,128,40.95,40.78,40.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6953,5/4/14,40.96,40.95,40.79,40.63,19,232,7,258,1,11,20,11,196,297,154,7,22,8,214,339,173,40.95,40.95,40.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6954,5/5/14,40.93,40.75,40.65,40.55,26,274,24,324,0,19,11,20,232,196,297,7,7,22,258,214,339,40.95,40.95,40.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6955,5/6/14,40.66,40.51,40.52,40.45,20,142,10,172,0,26,19,11,274,232,196,24,7,7,324,258,214,40.75,40.95,40.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6956,5/7/14,40.97,40.9,40.7,40.63,4,142,20,166,0,20,26,19,142,274,232,10,24,7,172,324,258,40.51,40.75,40.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6957,5/8/14,40.96,40.72,40.81,40.65,6,135,12,153,0,4,20,26,142,142,274,20,10,24,166,172,324,40.9,40.51,40.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6958,5/9/14,40.95,40.87,40.78,40.71,12,66,18,96,0,6,4,20,135,142,142,12,20,10,153,166,172,40.72,40.9,40.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6959,5/10/14,40.95,40.87,40.78,40.71,0,41,10,51,1,12,6,4,66,135,142,18,12,20,96,153,166,40.87,40.72,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6960,5/11/14,40.95,40.87,40.78,40.71,1,42,3,46,1,0,12,6,41,66,135,10,18,12,51,96,153,40.87,40.87,40.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6961,5/12/14,40.97,40.82,40.86,40.69,7,100,11,118,0,1,0,12,42,41,66,3,10,18,46,51,96,40.87,40.87,40.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6962,5/13/14,41.22,41.1,40.87,40.82,21,274,69,364,0,7,1,0,100,42,41,11,3,10,118,46,51,40.82,40.87,40.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6963,5/14/14,41.17,40.88,41.02,40.83,9,95,19,123,0,21,7,1,274,100,42,69,11,3,364,118,46,41.1,40.82,40.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
